bodyId,x,y,z
1109568528,6979,12565,12656
1109568718,32511,34592,18612
1109957857,21416,34867,11824
1110164795,10343,32748,16680
1110173824,13022,35117,19096
1110221199,15162,34959,19960
1110298200,19759,35955,17096
1110307501,19759,36214,19024
1110640084,11815,34562,23560
1110868515,13327,35068,19480
1110937445,13978,9793,13224
1110972158,21104,32008,8432
1110985490,15484,12368,9856
1110997994,19138,33615,10112
1111278454,19244,17251,5312
1111615136,10345,11351,15440
1111757266,33956,13001,18464
1111947403,13677,10162,16088
1112125413,33620,34701,17800
1112443807,26384,16541,12480
1127604950,16879,15388,10016
1129323248,16489,16202,7224
1130687130,8197,14871,8272
1131822592,20021,29017,36688
1131831702,24881,19235,12672
1131840673,12293,33141,18936
1133455474,17182,11559,15648
1134729441,13466,9617,26032
1134789102,5918,12778,16616
1135160387,8352,13032,16360
1136861363,13040,31522,20848
1136865339,33243,10341,22888
1137219365,12538,31678,19888
1138212774,11194,9162,23112
1138579549,14593,34910,18256
1138587910,2667,18539,16480
1139515440,10379,33325,17456
1139724251,29438,34472,16416
1139921468,18769,15757,9520
1139921865,11331,14148,8680
1140189329,10808,33647,17984
1140249804,13989,33826,18768
1140508414,13260,34216,19024
1140517447,13106,33582,18480
1140534972,13259,34783,20168
1140603698,7571,15191,7704
1140655376,20425,36572,19640
1140655624,21948,36077,20712
1140737968,29841,33333,10760
1140738351,30690,34511,17480
1140750808,32232,34339,15904
1140750938,31590,34119,20672
1140862679,10153,32509,17496
1140950118,17651,17904,4864
1140996390,18999,34868,13520
1141000881,21515,33910,9936
1141006088,18888,18034,5800
1141009899,7499,12199,13648
1141010036,9852,11960,12768
1141195327,11068,33798,17200
1141213129,9604,32461,16384
1141268794,17850,16274,9184
1141290695,19037,16081,6144
1141290835,14021,16630,7376
1141324564,22871,35284,20808
1141328881,21580,32947,9544
1141329053,17727,34581,13568
1141329227,23257,34455,13240
1141337518,17277,17589,7856
1141337557,21758,35279,13504
1141337605,20322,33419,9120
1141337629,8442,11921,14640
1141337663,12814,10273,12648
1141337757,9870,11564,13104
1141342258,21158,33805,9664
1141342260,9871,11112,14008
1141342299,19443,16062,6528
1141346217,14062,15876,8512
1141346308,17882,16306,7016
1141346462,18523,16311,7232
1141630854,19095,18527,4816
1141631198,17142,16076,7048
1141631240,19642,16753,7288
1141636055,18613,16798,7416
1141636389,17680,15711,7264
1141674495,9509,12422,14424
1141678637,16695,9944,13776
1141678665,21133,33537,8992
1141678931,15263,17049,7600
1141678948,21647,36333,21128
1141682748,10687,10847,13232
1141687128,20843,36636,20776
1141687352,9247,12390,9880
1141691881,17110,14793,8056
1141692008,19138,33252,8992
1141972158,18712,15823,6256
1141972202,17771,14898,8832
1141976953,19371,17858,5864
1141977014,18432,16740,5784
1141977071,16930,16423,6896
1142011140,21605,34376,10888
1142019737,17011,14132,9728
1142019878,13898,16318,6528
1142024290,17170,14800,9008
1142028710,16000,9877,14288
1142356511,18608,17533,5848
1142356576,21728,36190,19952
1142360528,8623,14933,7088
1142365351,21232,35448,13416
1142658717,17690,15764,8216
1142994933,9996,12605,12480
1143332046,18433,15765,7280
1143340753,17891,17240,5840
1143677310,15771,10118,14616
1143686159,17903,17448,5072
1155263986,15680,9169,17144
1159330685,6441,13446,15312
1160807120,23501,16246,12384
1161399526,13434,8908,24512
1161731111,19506,17113,6816
1162063500,12755,13240,8584
1163898298,13458,33681,20224
1164113870,17593,16192,7824
1165465632,17688,16473,6176
1167295916,13768,34031,20976
1167300154,14950,31691,23688
1167304403,12119,32376,21680
1167563540,12978,34595,19144
1167632513,12247,32845,21280
1167895489,13368,31035,22688
1167904437,14995,32406,22968
1168241257,14594,32338,21016
1168340507,33007,11938,19616
1169169208,8378,12112,20416
1169657925,12497,14476,8272
1169661785,8966,15924,7776
1169898618,12475,34392,17056
1169989698,22091,34048,10272
1169989859,21366,36481,20048
1169993905,22915,34122,12272
1169999059,11254,12043,15888
1170322501,18347,34589,13072
1170326256,7668,11772,13608
1170326295,8001,16742,7024
1170335262,12576,11777,15944
1170344185,15649,14469,8992
1170348225,28694,34487,18032
1170352367,20960,34540,11448
1170404875,18775,33259,9328
1170413425,22597,34624,12952
1170606692,14176,11143,11696
1170667130,8782,15263,8176
1170857299,10584,32321,17512
1170865953,11855,32662,17136
1170891789,18369,35291,21208
1170935308,10561,33234,18472
1171207096,10769,32723,16840
1171280441,14843,14562,9152
1171431567,28853,34432,18680
1171436073,31162,34583,16688
1171613107,13339,34615,18752
1171613286,13926,34764,19536
1171617407,9955,13859,10248
1171621616,17712,14568,10608
1171621682,17388,17100,9632
1171690432,21198,32845,8296
1171690479,20518,33201,8576
1171704378,11120,11487,13248
1171772286,30014,34367,19990
1171785552,30463,34531,18112
1171902272,12511,34798,18192
1171910380,11660,34170,18120
1171954356,13704,35144,19224
1172031461,22831,34172,11856
1172044382,17147,16956,7344
1172053274,16641,16591,9232
1172363878,10204,11325,14240
1172372291,16569,9570,13992
1172372382,7663,11911,14008
1172372655,18992,35440,16056
1172385513,11512,11541,13312
1172441674,29086,34313,19656
1172446050,34323,34395,17152
1172446164,30910,34422,19464
1172665846,18829,12737,9888
1172670463,16621,10206,14392
1172704683,14151,9648,15968
1172730733,9728,11318,13448
1172774470,31076,33495,10824
1172796014,30322,34496,20264
1173007139,17347,34570,13864
1173016042,10725,11087,12416
1173029301,14138,11814,19584
1173045815,21400,36320,17856
1173054679,18662,17091,6472
1173063302,13178,9884,13792
1173067651,15477,13391,8528
1173072129,11703,10963,11552
1173076392,21491,34654,11336
1173076523,17468,34338,12960
1173347968,14512,9932,15760
1173391076,19646,18382,5312
1173408617,10427,12328,13968
1173417505,10115,15508,8808
1173745220,11484,15277,8136
1173745330,21814,36157,20344
1173745411,18098,16070,7840
1173753977,19669,33644,9840
1173814525,27469,30492,6336
1174008477,16805,16325,8320
1174077762,12579,14898,8024
1174410293,14392,10958,15416
1174712037,13537,9716,15952
1175070762,14558,16259,8752
1188599723,7045,12168,17072
1189727041,12169,31562,18496
1191392918,16436,12566,10080
1192848260,13889,34441,17224
1197234751,13094,12116,14528
1198330286,20144,9155,20624
1198931241,15102,31469,22968
1200273581,14508,35423,19840
1200290859,12819,34337,17800
1200351169,9571,15769,8416
1200351200,18181,10488,12624
1200605580,11195,33894,20344
1200610109,11060,32857,17800
1200619473,17212,9357,16096
1200683283,11228,12339,9296
1200687716,31457,33817,11816
1200687913,8014,15585,7704
1200700424,16204,15731,8640
1200752926,34024,33445,13560
1200753147,34033,33823,15632
1200753289,30616,34513,16448
1200942353,11056,33949,17848
1200942398,19889,36738,21704
1201028519,16588,15307,8272
1201032707,16812,15579,8656
1201296549,18373,10990,13840
1201615899,10900,32452,17360
1201624330,13733,34954,19960
1201961255,12908,34410,18232
1202060409,16846,12387,9504
1202241942,13622,34073,19280
1202397143,19480,33854,10224
1202673723,12608,15549,6880
1202704262,23498,29929,6552
1202737975,13519,9749,14176
1203066201,21562,36361,18784
1203066222,17670,34905,15880
1203066401,20780,32605,8688
1203070528,20940,36616,20032
1203420037,20260,17862,7152
1203424360,20629,17853,5376
1203433388,12109,11007,12208
1203709763,10664,11062,15784
1203756972,14585,16154,9200
1203769621,9774,14915,7496
1203769862,11819,11768,16432
1203774485,17143,16703,9296
1203774508,9340,12952,9952
1203779116,13931,10859,11440
1203783013,13910,15427,8384
1204063702,12903,8803,31032
1204076441,10020,11434,12800
1204124270,20824,33397,9296
1204124281,9842,13602,8512
1204175835,21178,33979,10256
1204391417,17953,33714,10776
1204443547,17368,16294,8992
1204447548,20304,17429,6464
1204547624,33653,33866,14936
1204775735,13132,12689,8456
1204784216,10859,11032,11992
1205090786,21026,36286,17032
1205220831,18773,23349,3520
1205225146,30809,34068,20176
1206114100,21550,33805,10480
1224137476,10157,15023,6800
1224137495,19278,12828,11040
1224595673,17340,34695,15328
1224945409,31862,34239,20224
1225290633,19535,29443,35920
1225640135,17539,8838,19456
1229633648,11323,33606,15840
1230738237,12136,32859,22512
1230738247,15258,33097,22800
1231299343,23475,33736,12504
1231610379,10603,9795,21136
1231718414,15734,15731,8560
1231735257,16892,13577,9152
1232344382,11555,34469,25864
1232594718,1509,19332,16848
1232654731,17580,15981,6992
1232979445,9932,32682,16520
1232983358,9584,32198,16832
1233428010,21873,34629,11648
1233436396,20905,36230,19576
1233436426,20441,36119,17312
1233436479,20695,36236,19256
1233492573,33802,34057,16568
1233501275,30081,34245,20320
1233505806,32326,34422,16808
1233703950,11257,14258,7400
1233773217,20010,33135,9232
1234386037,17922,35205,16528
1234472633,8812,16486,8128
1234481054,19979,36203,19272
1234800242,19271,17459,7824
1234809285,17573,16545,9552
1235115629,10241,13738,9720
1235150293,10392,12460,10192
1236073998,9043,12799,12992
1236816635,18829,17046,8352
1237814053,9059,13546,8256
1252042438,9320,10501,16264
1252833634,25362,32537,22288
1255297788,21089,33349,9800
1255979929,6100,13301,13976
1259580168,8689,11425,18344
1260542968,166,27946,20720
1260883995,377,27289,23040
1261000309,12621,33754,22392
1261423444,14114,33546,22168
1261423454,12941,31503,22048
1261423534,12526,32277,22312
1261427885,13823,32575,22400
1261432158,14505,34206,21520
1261436508,14438,33084,20384
1261566146,470,26899,22192
1261760414,13744,33034,22608
1261768859,12985,33327,20968
1261773286,14066,33479,20488
1261773414,13860,34040,20568
1262014782,13303,32358,16624
1262105575,14441,34429,20744
1262114202,13706,34666,20832
1262356170,13135,31960,17840
1262654081,3011,19934,19568
1262744824,33269,34253,16864
1262994911,2513,19168,17424
1263037872,11908,34729,23056
1263331517,685,14974,15208
1263646693,91,25339,15352
1263668551,2180,18977,16856
1263832477,34358,33934,15456
1264186300,30562,34371,19728
1265037070,18054,35364,21440
1265157632,8769,12948,9376
1265852784,13112,14992,8704
1266478519,30175,34474,19416
1266871604,22369,34589,12464
1267868586,16093,12969,9696
1268179590,16305,32845,10080
1268861712,11884,11675,10128
1286315478,31530,33267,10464
1286323786,7004,13680,13608
1290990807,10808,11342,19352
1290990846,6052,12267,17488
1291331810,8764,11877,19696
1291647067,7845,11070,16336
1292022825,7606,12848,17168
1292121433,14680,33274,23880
1292367728,33576,33266,22760
1292670202,3378,19109,18168
1292713151,13947,32940,15824
1292807819,12904,32874,21760
1294465669,9584,16043,6152
1295225451,31425,34645,20736
1295501882,22032,33924,10616
1295566429,32003,33969,20672
1295855722,19863,33987,10872
1297202769,17664,17039,8592
1297556652,10284,11114,13528
1297815807,34002,33650,16472
1298476253,13596,34937,18120
1298804357,11911,33820,18456
1300276335,20307,9806,21168
1313496027,14722,16323,8024
1316245799,17418,11958,19000
1317354662,29575,32463,9360
1317712712,32651,34189,16296
1318304936,15792,8773,23744
1322012611,19962,34489,34800
1322021279,8282,11547,17944
1322133858,13817,31499,22360
1322353714,18189,33894,35968
1322470368,13620,33573,22528
1323402830,19279,10688,20432
1325405571,341,23493,16960
1326264840,12914,34370,22648
1326813363,23984,34830,18352
1327494939,12382,10457,12816
1327831724,18555,14885,7712
1327831994,15138,9561,13584
1328505485,17202,13887,8528
1328513713,29215,32884,9856
1328522741,33528,33629,13528
1343804739,8659,11661,17512
1344858721,8595,10996,17848
1345286099,10359,10896,18360
1347936495,12747,9450,20040
1351338390,13732,8682,20768
1351674644,7522,12888,16680
1351679002,7965,12850,18608
1352011957,7656,12302,17240
1352077058,25108,9644,22752
1352356915,8396,11264,16368
1353755801,7085,11736,17568
1354411526,10535,15277,7024
1355115431,12644,34217,16496
1355810793,14604,34678,21400
1359212271,10059,12496,9160
1359553384,14375,9703,13544
1374839724,9171,11934,17592
1375245983,14548,33879,15552
1376291141,23533,14447,9552
1383111671,15787,12542,15632
1385430156,3760,29810,21656
1386512867,14605,32098,21744
1387575003,17868,15226,8184
1387583729,33905,33986,15336
1387583807,17574,34305,12624
1388585088,9970,11831,14176
1390942076,11346,13022,8416
1392655948,14420,10594,11488
1413058496,5820,12022,15896
1415829574,19104,34538,35840
1416805841,12041,9810,31760
1418186940,682,23177,18888
1418273110,17467,10389,12560
1418351262,20443,35547,14304
1418618235,25463,20933,6792
1419019956,21987,34366,11984
1419909152,17650,31070,7424
1420306364,19173,15817,9024
1420651734,7800,13760,9656
1420910648,17515,35481,21712
1420966843,14406,15691,8848
1439979802,2089,22190,10232
1441978094,2251,22895,22320
1442819296,16147,29228,32072
1443135486,18929,8595,21360
1444351896,1276,21259,17376
1448868137,7869,11979,18448
1449225711,152,23136,16896
1449670372,17600,12883,10400
1450011431,15182,15507,7928
1450318227,12452,35030,25632
1451562506,6093,30108,17336
1451695303,13679,10107,13720
1465630554,17324,10083,21152
1467314365,11162,10775,18480
1467344362,15045,35499,20456
1485786914,20224,35210,21440
1500693034,6065,12020,16112
1504052107,542,23988,19864
1504207129,15366,9439,23744
1504730162,531,23640,19584
1508274054,14542,33142,15648
1508934482,18128,34988,20872
1509275719,19835,35512,20592
1509953069,15659,33552,12480
1510302921,15668,33112,21536
1510662269,17521,34386,21472
1511602490,5962,29939,17792
1511645270,15399,34441,15608
1512246869,8899,32188,19608
1515418525,8949,16427,6488
1533783144,8083,12336,16856
1535087146,1404,22719,19952
1536947502,21585,36342,22176
1543138040,31764,32290,8080
1545158404,23417,32549,22176
1564482110,6430,12530,17648
1572744091,15462,34602,21504
1602199161,12749,34519,17368
1603757560,13299,32464,17536
1605181883,33354,34552,20344
1605518663,32305,34479,21160
1609542060,13687,35945,26064
1622468068,1470,22799,20740
1627030775,15589,34833,20688
1629625638,11770,10507,32768
1630051981,13051,34769,26888
1633411858,14540,34036,20272
1640594274,20613,36636,21552
1656282488,14416,34088,14936
1660241426,2481,26508,20528
1666561406,17133,31806,8752
1670969304,12871,32119,33824
1670969318,13283,30962,10032
1671952694,14087,31691,32344
1672293837,13404,33591,34032
1693798741,15884,32583,10272
1694807145,18418,10636,19344
1700937093,23137,34631,21008
1703683361,22061,35355,21288
1727979406,12805,33517,29728
1730957703,33833,32293,22608
1733677514,13641,33752,33560
1734350788,15033,36558,28376
1734350908,15549,35967,23184
1734420152,23228,34807,22048
1750419433,11085,30173,18336
1756579280,21659,34999,23616
1764091241,23595,34346,21584
1765040289,14722,35797,28304
1788300760,22841,34896,22528
1793014716,23485,34462,22800
1793351401,21466,35061,23056
1796817841,14085,36285,27144
1796818119,14180,36374,24624
1812485095,13737,33190,18632
1812488920,14172,33835,16728
1812493277,15739,34697,16472
1812497812,14520,35002,18824
1817712927,20020,31871,7424
1818307672,15755,28579,31208
1825085656,13700,35829,23800
1827516355,14220,36360,26176
1827861966,15714,35885,22720
1828206773,21082,36763,22224
1849684319,14451,31310,32712
1850706912,12571,33664,27488
1850711304,14119,34887,29848
1851061177,19126,35524,22944
1851389175,22719,36000,24416
1851393805,23497,34450,23616
1857148391,14401,36098,22824
1857825571,19724,35908,22832
1858901026,20206,35840,23392
1882009576,11081,10324,32568
1882083076,14536,35820,29976
1887163927,13434,34573,25232
1887872301,22773,35405,21888
1888524453,20677,34094,33376
1888572074,21515,37136,24336
1889253763,22503,35209,24016
1889253785,22294,36000,23152
1914460817,18080,10990,16904
1914823337,23028,35383,23680
1914823414,21538,37079,25272
1917188956,12867,35369,25288
1935972306,15508,33657,15024
1944507292,22352,34752,32512
1975187675,14652,29795,31824
2010992546,23139,34703,23232
2095549849,13688,32650,35876
2124762952,4709,19456,20544
2155237366,13753,33972,18064
5812978878,11455,11374,11344
5812978978,2351,28560,20224
5812979015,11828,10316,13680
5812979016,9901,12262,14832
5812979069,7425,12362,13216
5812979119,17467,17285,10224
5812979121,16886,15917,9520
5812979128,17453,15685,8688
5812979133,16448,14362,8352
5812979156,21014,34247,10816
5812979168,29009,34226,14752
5812979170,33406,34016,16416
5812979172,29299,34516,18152
5812979175,11932,10883,13296
5812979177,18833,17584,4840
5812979187,10731,10777,13696
5812979188,13877,9644,13872
5812979191,17289,13914,9248
5812979196,17765,15619,9648
5812979222,12366,31433,20344
5812979232,10296,32978,15584
5812979271,20618,36662,20376
5812979314,18041,16828,8384
5812979326,7957,12285,13440
5812979371,8190,13453,8536
5812979502,31937,33895,12584
5812979531,12859,14664,8400
5812979532,12661,15334,8800
5812979558,33134,34225,16560
5812979560,31547,34452,14928
5812979667,13580,15143,8896
5812980179,10935,14378,7160
5812980192,19496,15242,9024
5812980207,12752,10985,15224
5812980209,16146,12090,10208
5812980219,19113,15096,9744
5812980220,18339,13874,9008
5812980222,13725,10425,13200
5812980270,9878,21873,4284
5812980282,1439,14168,11384
5812980289,2123,28020,21808
5812980291,11122,10960,22560
5812980330,33287,33019,22096
5812980351,9024,14313,7664
5812980369,13639,11403,15344
5812980370,11811,10629,14032
5812980376,4631,14702,9472
5812980378,14044,10125,12448
5812980386,7142,12144,12992
5812980397,14301,10739,12240
5812980398,10345,10647,15488
5812980404,11454,12209,14448
5812980408,8728,13620,9240
5812980410,13326,11148,15648
5812980414,12572,10673,14000
5812980425,16079,10839,11232
5812980426,12130,11208,12856
5812980428,16582,10468,12560
5812980444,16978,10548,12272
5812980446,19614,15907,7560
5812980473,2616,23462,17280
5812980506,8041,18946,5656
5812980507,19863,10334,14672
5812980514,16209,12968,15856
5812980520,22582,29587,4240
5812980537,10546,11062,12776
5812980555,12606,10466,12200
5812980561,10804,13408,9424
5812980566,14584,15883,8368
5812980567,22051,33478,10912
5812980569,12518,14601,7352
5812980579,16905,14430,9280
5812980590,14302,15168,7680
5812980593,17321,11910,10896
5812980594,18981,14693,8480
5812980597,12224,11385,15824
5812980599,7044,14723,8128
5812980600,10665,11226,14472
5812980615,11668,13910,8456
5812980618,11237,11457,15936
5812980624,13261,14163,8368
5812980638,7371,17628,5016
5812980647,6804,11618,15968
5812980666,20031,30153,35920
5812980742,13466,33984,24640
5812980745,4565,13497,13072
5812980746,31954,13319,17056
5812980747,5632,13690,14720
5812980787,5624,12933,11328
5812980792,17354,14315,8248
5812980796,9251,17301,5456
5812980806,4908,15070,8816
5812980811,15557,16009,9696
5812980813,9387,17024,6120
5812980892,15718,15358,7728
5812980916,17148,35677,20224
5812980931,16681,16182,7928
5812980934,10546,11781,12312
5812980938,10041,14739,8384
5812980940,16950,15096,8496
5812980944,7880,13272,9536
5812980965,14135,13748,8160
5812980973,13549,9870,13424
5812980992,19402,16437,6168
5812981038,8035,15377,8160
5812981046,18590,16692,7984
5812981058,3963,15291,15408
5812981068,18498,11414,11072
5812981071,8526,12243,14256
5812981072,11050,13562,8024
5812981086,11668,13121,9000
5812981104,11949,12781,9240
5812981106,10249,13322,9448
5812981127,7487,14214,8960
5812981136,10134,13992,8488
5812981141,8742,16912,7352
5812981142,20846,18366,5216
5812981148,8736,13180,8568
5812981153,16043,16161,7248
5812981154,9719,14627,7912
5812981160,18148,16455,6384
5812981164,13055,9792,16120
5812981227,18354,17324,5488
5812981237,9812,19091,4672
5812981240,13056,33518,24328
5812981264,5784,13605,13416
5812981270,15663,11812,10064
5812981274,18049,10779,11776
5812981275,13240,10138,15632
5812981277,9364,15783,6648
5812981279,7590,15860,6456
5812981290,7464,16762,6552
5812981308,8576,11256,14600
5812981318,8948,12214,14040
5812981320,8122,16584,5992
5812981322,17869,13999,8448
5812981327,8443,16083,7624
5812981332,17943,12090,9840
5812981333,16535,12771,9168
5812981339,12308,14823,8720
5812981340,8120,11524,14408
5812981341,10929,16720,5680
5812981348,15980,13266,9280
5812981361,16430,9937,12864
5812981373,12156,14844,7288
5812981379,15306,15831,9328
5812981390,11970,14289,7848
5812981399,7353,15831,7128
5812981400,7829,15511,7352
5812981401,7993,16032,6312
5812981432,11367,16080,6368
5812981441,18617,16396,6304
5812981467,6896,17177,5352
5812981543,3842,13638,13720
5812981553,16245,10072,12448
5812981563,10911,15524,6496
5812981564,12968,9949,15216
5812981569,9826,11514,15904
5812981570,10566,11737,14144
5812981578,14235,16124,7088
5812981581,6730,15983,6368
5812981582,16303,16110,7816
5812981586,12342,10929,16368
5812981590,9029,16034,6256
5812981602,9426,11431,15712
5812981607,8607,14958,7520
5812981616,18062,12949,10032
5812981618,10891,11450,15560
5812981619,15521,9961,14064
5812981643,16105,15792,7480
5812981654,13548,14005,7648
5812981667,13829,13409,8096
5812981669,11469,14577,7720
5812981670,9684,12346,9784
5812981671,11032,14663,7632
5812981673,12676,10197,13088
5812981676,10476,14549,8504
5812981679,9703,13761,8848
5812981690,8940,14143,9400
5812981702,7629,12382,12120
5812981704,11670,10454,13256
5812981706,10702,16353,7128
5812981717,19862,17204,6560
5812981753,12151,14226,33000
5812981796,6040,16664,6080
5812981797,16893,17279,7664
5812981800,8623,16295,6104
5812981816,18180,15205,7560
5812981853,15780,15446,8256
5812981858,7759,16535,6256
5812981895,33594,34446,16840
5812981924,10006,12049,12400
5812981932,11842,12922,8368
5812981944,7834,14759,7968
5812981950,7083,14233,8768
5812981951,11101,14621,9376
5812981960,17434,10911,11312
5812981961,7079,15823,7936
5812981971,6521,15589,7208
5812981978,8975,15456,7384
5812981986,9981,13720,8032
5812981989,13700,10920,10816
5812981990,8537,13151,9016
5812982000,18789,16623,8736
5812982011,5525,15474,7728
5812982017,11802,11176,11008
5812982020,10085,16989,6488
5812982086,9658,11159,15376
5812982087,11539,10442,16160
5812982088,16707,14000,9440
5812982091,21575,34222,11256
5812982118,21333,33271,8520
5812982120,19712,33535,9376
5812982125,22719,29080,3656
5812982145,14949,16467,7512
5812982149,12825,14809,7064
5812982162,11872,13473,8184
5812982168,9954,14719,7096
5812982177,12935,10747,13768
5812982192,6601,12655,11880
5812982198,5961,13449,11072
5812982216,16079,15368,8992
5812982220,16575,17074,9216
5812982273,10849,12154,9512
5812982295,5703,20494,4712
5812982316,13698,14878,8128
5812982324,5194,14180,15312
5812982328,17440,14218,8784
5812982329,16073,11984,9856
5812982350,12919,10591,16480
5812982371,10437,12412,14464
5812982372,14862,14462,8704
5812982374,10170,14361,8840
5812982388,13976,14105,8576
5812982389,12692,14207,7816
5812982390,12060,13789,7576
5812982397,17044,14721,9808
5812982403,17684,17064,6904
5812982421,10670,11568,12712
5812982422,15689,12169,9600
5812982426,6077,14937,9136
5812982429,14651,16402,7000
5812982436,11936,10556,12856
5812982437,9202,12332,12408
5812982442,9980,11549,13688
5812982466,16324,9439,14304
5812982470,8304,13773,9400
5812982471,7434,13439,9400
5812982490,6353,14779,8096
5812982492,16696,17005,6696
5812982505,16509,16109,9344
5812982506,8372,14353,8144
5812982514,10626,12694,8824
5812982521,14650,14052,8512
5812982529,7510,12873,10992
5812982530,16962,17339,6568
5812982532,18550,17542,6384
5812982556,12516,15565,8184
5812982562,15980,16472,8992
5812982577,16508,16075,8768
5812982578,17489,16818,7992
5812982579,17264,16667,6480
5812982589,7038,12392,12344
5812982602,17242,16279,7416
5812982620,19348,17104,6248
5812982656,25362,31703,22112
5812982657,8710,12734,12152
5812982694,17844,12553,9232
5812982706,17368,12427,9440
5812982711,19192,35832,17592
5812982725,15982,9901,13104
5812982760,14999,15777,7320
5812982761,13231,13647,8536
5812982766,12323,14103,8664
5812982779,20384,34972,12592
5812982780,17506,15163,8608
5812982782,8100,11604,13936
5812982802,12351,11257,13392
5812982803,17738,13960,9520
5812982823,15914,12777,9232
5812982825,9649,15607,8840
5812982826,16687,13511,9808
5812982832,17602,16139,6528
5812982837,19041,16820,6352
5812982871,17329,15335,10064
5812982872,17157,13352,10048
5812982874,20005,13979,9904
5812982876,10715,11335,11160
5812982877,16522,15666,9600
5812982925,17910,12553,9696
5812982960,27309,29458,6544
5812982999,8859,12636,13856
5812983009,17632,16557,8736
5812983012,15802,11105,10928
5812983023,9351,14000,9720
5812983038,8218,14108,10440
5812983042,19971,17163,7352
5812983043,8727,14516,7360
5812983101,9435,11811,12880
5812983106,12472,12793,8952
5812983107,13003,12858,8816
5812983112,9837,10872,14800
5812983114,18960,12828,11440
5812983134,10452,15830,8368
5812983147,9574,12297,12224
5812983152,12075,11240,10600
5812983174,9022,11407,14800
5812983192,9807,12916,9144
5812983199,15614,9387,13944
5812983200,12220,11710,16720
5812983213,17963,15705,8896
5812983268,8803,14455,8104
5812983272,14824,9898,14328
5812983302,12031,10289,14288
5812983303,11272,11774,13736
5812983309,11950,10501,14920
5812983310,8160,12317,13056
5812983319,11801,10037,15608
5812983321,11377,11651,16360
5812983322,10666,11315,11560
5812983328,17785,11944,10752
5812983337,10917,11434,16216
5812983345,14159,10163,13528
5812983346,13628,10388,15408
5812983399,31276,34608,19968
5812983418,30541,34421,15080
5812983423,12558,11951,15024
5812983427,12703,10753,16088
5812983451,17877,10693,12128
5812983454,11900,11267,16368
5812983455,12880,11209,13752
5812983522,30865,34350,20248
5812983533,20482,33440,9552
5812983544,17143,13491,9584
5812983569,13239,9849,14800
5812983575,11652,10620,15272
5812983576,12088,11596,15392
5812983578,11763,11184,14600
5812983579,12233,11083,14656
5812983608,13206,10787,15472
5812983645,14300,10361,16032
5812983646,13195,11574,16136
5812983657,10824,10591,14256
5812983658,19137,16825,7264
5812983673,11583,10819,12328
5812983745,18941,13768,10176
5812983827,34018,34534,17456
5812983831,9876,11696,17272
5812983837,15028,12479,8928
5812983846,13471,32440,18944
5812983851,18108,15183,9584
5812983861,18505,14052,10784
5812983866,13717,9790,14736
5812983869,18928,11686,10896
5812983871,11343,10221,15336
5812983898,10628,11970,13368
5812983903,16759,9373,14608
5812983965,18044,34655,14016
5812984024,14327,34056,22512
5812984045,13905,15254,7872
5812986870,12011,33517,21232
5812987236,12576,31964,18112
5812987762,10389,12334,9576
5812988098,179,14586,13848
5812988569,1247,16347,15744
5812989173,19104,18117,5088
5812989588,20868,36148,20048
5812992940,13600,32765,32648
5812995098,13417,31652,32312
5813000276,22269,34944,23312
5813009620,20021,36295,20816
5813009881,18015,14401,11184
5813010617,13456,15395,6720
5813010690,3155,15257,9056
5813010836,8015,13136,14624
5813011024,8992,21904,4464
5813011074,25221,30938,8696
5813011298,2532,24326,18368
5813011555,13066,13892,7680
5813011756,15677,27363,5492
5813011840,12935,35053,20768
5813012316,7432,15022,8800
5813012637,28380,32354,7736
5813012781,7216,21470,4600
5813013228,16673,18485,6520
5813013630,5325,19647,3708
5813013678,11696,34039,16744
5813013823,18441,32247,36288
5813014166,1509,14713,10352
5813014858,7172,13344,11288
5813015068,10289,11028,24944
5813016163,3785,13095,16304
5813016915,11765,33227,17352
5813016958,10734,9580,25568
5813019513,7752,15564,8736
5813019609,15451,10422,12352
5813019630,14190,32671,24048
5813019763,10420,13692,9248
5813019770,13770,14462,7864
5813019772,15827,15070,8048
5813019774,15330,15056,7728
5813019779,17702,17822,6192
5813019850,3476,29761,22968
5813019917,12636,12575,8592
5813019920,2850,25295,14600
5813019982,8682,17242,6416
5813020041,13414,12393,8672
5813020046,11506,15226,6656
5813020047,12576,13682,8360
5813020052,14977,9361,14792
5813020057,14478,16481,7472
5813020061,7972,16902,6464
5813020132,9222,13066,8496
5813020271,9957,15431,8368
5813020274,11911,14232,8872
5813020288,31073,34497,16112
5813020409,15061,32834,24032
5813020424,31666,34639,17184
5813020673,3854,12720,13120
5813020828,3330,13039,12288
5813020831,7079,14904,7488
5813020846,12041,30649,10544
5813020857,11429,9907,26208
5813020988,7300,16356,7624
5813020996,31186,14148,16480
5813021016,14681,14961,7568
5813021017,13976,14785,7416
5813021019,11579,14339,8152
5813021023,13253,10451,15952
5813021033,17520,13015,9104
5813021046,18302,17375,7632
5813021135,11040,10919,14624
5813021174,7094,15945,6096
5813021251,17566,10720,11728
5813021261,33983,33631,15224
5813021263,16898,10852,11440
5813021275,8810,12586,9952
5813021289,9509,13047,9456
5813021291,7530,12336,20536
5813021294,17517,16559,7552
5813021301,12963,9909,14312
5813021303,6853,15310,7024
5813021304,10919,13339,8384
5813021311,5766,15489,8336
5813021313,12160,13454,7880
5813021315,13890,13034,8304
5813021316,14188,14977,8160
5813021319,15602,14911,8464
